,sender,receiver,message,timestamp
371,monica,rachel,"white house adviser? clinton's campaign guy? the one with the great hair, sexy smile, really cute butt?",1994-09-22 00:02:50
372,monica,phoebe,"white house adviser? clinton's campaign guy? the one with the great hair, sexy smile, really cute butt?",1994-09-22 00:02:50
373,rachel,monica,"oh, him, the little guy? oh, i love him!",1994-09-22 00:02:51
374,rachel,phoebe,"oh, him, the little guy? oh, i love him!",1994-09-22 00:02:51
375,phoebe,receptionist,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
376,phoebe,chandler,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
377,phoebe,pizza guy,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
378,phoebe,ross,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
379,phoebe,joey,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
380,phoebe,rachel,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
382,phoebe,kid,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
383,phoebe,monica,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
384,phoebe,pizza guy,"ooh, wait.. wait, i see a woman.",1994-09-22 00:02:52
385,monica,phoebe,please tell me it's his mother.,1994-09-22 00:02:53
386,phoebe,monica,definitely not his mother.,1994-09-22 00:02:54
387,monica,receptionist,"oh, no...",1994-09-22 00:02:55
388,monica,phoebe,"oh, no...",1994-09-22 00:02:55
389,monica,chandler,"oh, no...",1994-09-22 00:02:55
390,monica,pizza guy,"oh, no...",1994-09-22 00:02:55
391,monica,ross,"oh, no...",1994-09-22 00:02:55
392,monica,joey,"oh, no...",1994-09-22 00:02:55
393,monica,rachel,"oh, no...",1994-09-22 00:02:55
395,monica,kid,"oh, no...",1994-09-22 00:02:55
396,monica,pizza guy,"oh, no...",1994-09-22 00:02:55
397,phoebe,receptionist,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
398,phoebe,chandler,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
399,phoebe,pizza guy,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
400,phoebe,ross,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
401,phoebe,joey,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
402,phoebe,rachel,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
404,phoebe,kid,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
405,phoebe,monica,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
406,phoebe,pizza guy,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- (yells) hey, that's not for you, bitch!",1994-09-22 00:02:56
407,chandler,receptionist,"excuse me, look, we've been here for over an hour, and a lot of people less sick than my friend have gone in. i mean, that guy with the toe thing? who's he sleeping with?",1994-09-22 00:02:57
408,chandler,receptionist,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
409,chandler,phoebe,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
410,chandler,pizza guy,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
411,chandler,ross,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
412,chandler,joey,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
413,chandler,rachel,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
415,chandler,kid,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
416,chandler,monica,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
417,chandler,pizza guy,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
418,chandler,receptionist,"oh, c'mon dora, don't be mad... i know we both said some things we didn't mean, but that doesn't mean we still don't love each other. (to the e.r.) y'know, i feel like i've lost her.. (she slides the panel back. he turns and it takes him by surprise) ba-!",1994-09-22 00:02:58
419,monica,rachel,light still out?,1994-09-22 00:02:59
420,rachel,monica,yeah.,1994-09-22 00:03:00
421,monica,rachel,oh. maybe they're- napping.,1994-09-22 00:03:01
422,rachel,monica,"oh please, they're having s*x.",1994-09-22 00:03:02
423,monica,rachel,shut up!,1994-09-22 00:03:03
424,phoebe,rachel,shut up!,1994-09-22 00:03:03
425,rachel,monica,"so, whaddya think george is like?",1994-09-22 00:03:04
426,rachel,phoebe,"so, whaddya think george is like?",1994-09-22 00:03:04
427,monica,rachel,i think he's shy.,1994-09-22 00:03:05
428,monica,phoebe,i think he's shy.,1994-09-22 00:03:05
429,phoebe,monica,yeah?,1994-09-22 00:03:06
430,monica,rachel,yeah. i think you have to draw him out. and then- when you do- he's a preppy animal.,1994-09-22 00:03:07
431,monica,phoebe,yeah. i think you have to draw him out. and then- when you do- he's a preppy animal.,1994-09-22 00:03:07
432,ross,receptionist,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
433,ross,phoebe,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
434,ross,chandler,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
435,ross,pizza guy,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
436,ross,joey,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
437,ross,rachel,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
439,ross,kid,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
440,ross,monica,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
441,ross,pizza guy,i remember the moonlight coming through the window- and her face had the most incredible glow.,1994-09-22 00:03:08
442,chandler,ross,"yes, the moon, the glow, the magical feeling, you did this part- could i get some painkillers over here, please?",1994-09-22 00:03:09
443,joey,ross,"he's right, enough, already. what is the big deal about today? so you slept with her for the first time, so what? you slept with her for seven years after that.",1994-09-22 00:03:10
444,ross,joey,"look, it's just a little more complicated...",1994-09-22 00:03:11
445,ross,chandler,"look, it's just a little more complicated...",1994-09-22 00:03:11
446,chandler,ross,"well, what? what? what is it? that she left you? that she likes women? that she left you for another woman that likes women?",1994-09-22 00:03:12
447,ross,receptionist,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
448,ross,phoebe,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
449,ross,chandler,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
450,ross,pizza guy,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
451,ross,joey,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
452,ross,rachel,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
454,ross,kid,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
455,ross,monica,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
456,ross,pizza guy,"little louder, okay, i think there's a man on the twelfth floor in a coma that didn't quite hear you...",1994-09-22 00:03:13
457,chandler,ross,then what?,1994-09-22 00:03:14
458,ross,chandler,my first time with carol was.. (mumbles),1994-09-22 00:03:15
459,ross,joey,my first time with carol was.. (mumbles),1994-09-22 00:03:15
460,joey,ross,what?,1994-09-22 00:03:16
461,ross,joey,it was my first time.,1994-09-22 00:03:17
462,ross,chandler,it was my first time.,1994-09-22 00:03:17
463,joey,ross,with carol?,1994-09-22 00:03:18
464,joey,ross,oh.,1994-09-22 00:03:19
465,chandler,ross,"so in your whole life, you've only been with one- (he gets a look too) -oh.",1994-09-22 00:03:20
466,joey,chandler,"whoah, boy, hockey was a big mistake! there was a whole bunch of stuff we could've done tonight!",1994-09-22 00:03:21
467,joey,ross,"whoah, boy, hockey was a big mistake! there was a whole bunch of stuff we could've done tonight!",1994-09-22 00:03:21
468,monica,phoebe,"okay. okay, i got one. do you remember that vegetarian pate that i made that you loved so much?",1994-09-22 00:03:22
469,phoebe,monica,uh-huh.,1994-09-22 00:03:23
470,monica,phoebe,"well, unless goose is a vegetable...ha haaaah!",1994-09-22 00:03:24
471,phoebe,monica,"oh! oh! oh! okay, fine, fine. now i don't feel so bad about sleeping with jason hurley.",1994-09-22 00:03:25
472,monica,phoebe,what?! you slept with jason?,1994-09-22 00:03:26
473,phoebe,monica,you'd already broken up.,1994-09-22 00:03:27
474,rachel,phoebe,how long?,1994-09-22 00:03:28
475,phoebe,rachel,a couple hours.,1994-09-22 00:03:29
476,monica,phoebe,"oh, that's nice!",1994-09-22 00:03:30
477,rachel,monica,"okay, okay, okay, i got one! (she sits up and the cushion she was leaning against falls off the balcony) anyway- the valentine tommy rollerson left in your locker was really from me.",1994-09-22 00:03:31
478,rachel,phoebe,"okay, okay, okay, i got one! (she sits up and the cushion she was leaning against falls off the balcony) anyway- the valentine tommy rollerson left in your locker was really from me.",1994-09-22 00:03:31
479,monica,rachel,excuse me?!,1994-09-22 00:03:32
480,rachel,monica,hello? like he was really gonna send you one? (to phoebe) she was a big girl.,1994-09-22 00:03:33
481,rachel,phoebe,hello? like he was really gonna send you one? (to phoebe) she was a big girl.,1994-09-22 00:03:33
482,monica,rachel,"really. well, at least 'big girls' don't pee in their pants in seventh grade!",1994-09-22 00:03:34
483,rachel,monica,i was laughing! you made me laugh! (monica and rachel start to squabble),1994-09-22 00:03:35
484,phoebe,receptionist,there he is! there he is!,1994-09-22 00:03:36
485,phoebe,chandler,there he is! there he is!,1994-09-22 00:03:36
486,phoebe,pizza guy,there he is! there he is!,1994-09-22 00:03:36
487,phoebe,ross,there he is! there he is!,1994-09-22 00:03:36
488,phoebe,joey,there he is! there he is!,1994-09-22 00:03:36
489,phoebe,rachel,there he is! there he is!,1994-09-22 00:03:36
491,phoebe,kid,there he is! there he is!,1994-09-22 00:03:36
492,phoebe,monica,there he is! there he is!,1994-09-22 00:03:36
493,phoebe,pizza guy,there he is! there he is!,1994-09-22 00:03:36
494,monica,phoebe,where?,1994-09-22 00:03:37
495,phoebe,receptionist,right- where we've been looking all night!,1994-09-22 00:03:38
496,phoebe,chandler,right- where we've been looking all night!,1994-09-22 00:03:38
497,phoebe,pizza guy,right- where we've been looking all night!,1994-09-22 00:03:38
498,phoebe,ross,right- where we've been looking all night!,1994-09-22 00:03:38
499,phoebe,joey,right- where we've been looking all night!,1994-09-22 00:03:38
500,phoebe,rachel,right- where we've been looking all night!,1994-09-22 00:03:38
502,phoebe,kid,right- where we've been looking all night!,1994-09-22 00:03:38
503,phoebe,monica,right- where we've been looking all night!,1994-09-22 00:03:38
504,phoebe,pizza guy,right- where we've been looking all night!,1994-09-22 00:03:38
